input	zero_digits	digit_order	cube	period	operation	length	sha256	ngram	ioc
nibble_swap	2	forward	standard	95	encrypt	921	d2a6cb6159a0ff540d7a1311b09080516b734c337693e4f17b71728f3c6b8bc9	-13.24475942863904	0.03709106358872681
nibble_swap	2	forward	standard	96	decrypt	921	16a3f6cb0d6a5ae53b9ab8212ed752e930b5fe2b0fa7145ad1b9d78634479051	-13.239535255931417	0.03703913515554926
nibble_swap	2	forward	standard	96	encrypt	921	925be4de084bf4b72208e9263fdac48c6e9a3d12a2d2e9cc58770956ea6f6841	-13.240738568505439	0.036937638672520416
nibble_swap	2	forward	standard	97	decrypt	921	e85e77b62e27e50f38c6e5d29a68defe46b6d39dd70866131632110a9e31b2ee	-13.240239642821317	0.03721144313836567
nibble_swap	2	forward	standard	97	encrypt	921	fb32a3436bbdb4ca22052ee2636fa8344f7f90f697bdf4972d07ed2e4f1e38a4	-13.237159920937028	0.03685502525610159
nibble_swap	2	forward	standard	98	decrypt	921	9ed544f70cde14b73ed90e4f32193e4d6c5fd02cb0fc36e45610bc6b0eb2983a	-13.25068798823656	0.037015531322286736
nibble_swap	2	forward	standard	98	encrypt	921	c6327de418f90b261edf7d573fbabf2e8f12d0bcac4c3531ffe285ef153bb51e	-13.242147342285229	0.03684794410612283
nibble_swap	2	forward	standard	99	decrypt	921	09681038919b0ac588d8978e1cfa4eb128da2ff164ad9050fd33eb5658c36f2f	-13.240550025216828	0.03682197988953406
nibble_swap	2	forward	standard	99	encrypt	921	0781bc34c2187eb093d1ec50a96d88a35b9eaaf931d3ac38b94d69bc08a22ef1	-13.23742209526173	0.036937638672520416
nibble_swap	2	forward	standard	100	decrypt	921	9e325dfcac1e3ce9308a7cd049cf2e389ab38ca7559dbbb1391923cc85b8cdb4	-13.227229457835708	0.037154793938535616
nibble_swap	2	forward	standard	100	encrypt	921	2fc18239ca0199694a22cd5ea106024cbe3792c88709b92907a4d35745f304ad	-13.234547834583218	0.03653401312373129
nibble_swap	2	forward	standard	full	decrypt	921	a1d5adc44e52d562ab5b81f7fc97482083ba2ab43dfc80429cff13cd0bd71c48	-13.231935748229404	0.037452202237643395
nibble_swap	2	forward	standard	full	encrypt	921	2dca11613a6102d5192ab4a140cb09512350101c957f97fdfa364c9f8fbf08a2	-13.23742209526173	0.036937638672520416
nibble_swap	2	forward	ZOMBIES	1	decrypt	921	1187976ebbc28722f8f904639943f74a6c905630a999cb7f887b22587fcd5beb	-13.22859484964359	0.0371854789217769
nibble_swap	2	forward	ZOMBIES	1	encrypt	921	1187976ebbc28722f8f904639943f74a6c905630a999cb7f887b22587fcd5beb	-13.22859484964359	0.0371854789217769
nibble_swap	2	forward	ZOMBIES	2	decrypt	921	d1a7d3cd3e33140bf6b23033251b484ea408f81465d5a074a7e803f6f2731e2c	-13.222479785470098	0.036921115989236655
nibble_swap	2	forward	ZOMBIES	2	encrypt	921	ee7be1a40f1924794e95dce3355d3f0c4b4a15d4b7929f4b11b8a8ebcf9a01f6	-13.232445093472844	0.03682670065618657
nibble_swap	2	forward	ZOMBIES	3	decrypt	921	4c7abfb5439ee4dc8318fb01d27e30367f69bd36fd2554b096f96b32dc48061b	-13.233606696333899	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	3	encrypt	921	4c7abfb5439ee4dc8318fb01d27e30367f69bd36fd2554b096f96b32dc48061b	-13.233606696333899	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	4	decrypt	921	78cdbf2b921a353caa1a49d9e2d6934d2795127fbb3171cb042a9fa285ab2f40	-13.240714143163327	0.037171316621819384
nibble_swap	2	forward	ZOMBIES	4	encrypt	921	a9d7419e73a6fc675c22e3ab6f9aa7c31faf7c55fdf55ea0aae10bfd6113f840	-13.240239642821315	0.036675636123306425
nibble_swap	2	forward	ZOMBIES	5	decrypt	921	f9c22147783a95cce7b73aeacf53ca2bbd690e334187ca0f47bf7d11e2d41430	-13.235065716897141	0.036921115989236655
nibble_swap	2	forward	ZOMBIES	5	encrypt	921	ed1e6a097547e83c8315ee251e19bdd036947869e4b242d4c1d39d0830ed964d	-13.245463815528936	0.03704621630552802
nibble_swap	2	forward	ZOMBIES	6	decrypt	921	81afc61e3e13f99c684ec4e1672052062d12c62b105d8e9a131e1db9d64d3d07	-13.242851729175127	0.036781853372987776
nibble_swap	2	forward	ZOMBIES	6	encrypt	921	1cbee5b16c91080499a1e97e4687a62d4e7249380fcf6c77c2b48bca161c5720	-13.239691732948623	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	7	decrypt	921	560770659c18195ced5dc47bdfeea7282117880ec56be2199f9e932a63c575e3	-13.245463815528936	0.036685077656611435
nibble_swap	2	forward	ZOMBIES	7	encrypt	921	55f139601173a389c22c9b4fe8d1091306456ddf1e683d0c1d7b0ae0f77afd6c	-13.25068798823656	0.036876268706037864
nibble_swap	2	forward	ZOMBIES	8	decrypt	921	99674721ec7340378e855e8a12287b861f5dc57d27f85b1f3b5a614a6cb0abab	-13.24475942863904	0.03681961950620781
nibble_swap	2	forward	ZOMBIES	8	encrypt	921	99b1adf5567dcaad00eb00d3c38fb907b127af4f28cf7675242d76b62a251b73	-13.24475942863904	0.03695180097247793
nibble_swap	2	forward	ZOMBIES	9	decrypt	921	ecde2bb5ce8aa791f7f8b5c3aecb617b21ab5dfc0137f4028d67189b6c683a6d	-13.242851729175127	0.036911674455931645
nibble_swap	2	forward	ZOMBIES	9	encrypt	921	7b158dfe8a57d89f958069a62f47c02f71aea94e51172578e483a58387b61dab	-13.242851729175126	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	10	decrypt	921	e42323cfdfb827cd01aa138ecaeb6f0f46c6d375d0e46358040f3ad56557ca31	-13.242851729175127	0.03674644762309399
nibble_swap	2	forward	ZOMBIES	10	encrypt	921	6fe3d9185818c3c21b1adb84dae66afc9f75f509fb6429f16c4403c39cb7d536	-13.242851729175126	0.03703677477222301
nibble_swap	2	forward	ZOMBIES	11	decrypt	921	ae485587236fc3eda478e8a0a55f5c717a6d9d80a6416b78770c34abaef1e074	-13.238102056809518	0.036694519189916446
nibble_swap	2	forward	ZOMBIES	11	encrypt	921	9df084877e35bb1dce4caa17db92ad29ae73c226f7175116e156116d7396e85f	-13.25068798823656	0.036569418873625074
nibble_swap	2	forward	ZOMBIES	12	decrypt	921	2227d504dca2ca0321eb36e9433c2afb5f1a773260a6c6f3fb0cbc718f7c385a	-13.245463815528936	0.03702969362224425
nibble_swap	2	forward	ZOMBIES	12	encrypt	921	bdb09c6be6b95a8c703feac4f3708edea15be294192965621ebee333fe196817	-13.240289889604764	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	13	decrypt	921	3a6117855bf6b28da12f6c7d1ea5a4c140823ead47e326bf6d516f6669125fce	-13.24214734228523	0.037128829721946845
nibble_swap	2	forward	ZOMBIES	13	encrypt	921	3c6c37a53a1d91daee54da973e99b11954b43aafb070bcb6600f40165161433f	-13.242851729175126	0.03702025208893924
nibble_swap	2	forward	ZOMBIES	14	decrypt	921	93cbb8c8a60458f1bc76f5192077da2cb19bcdad38ee333f312d36ff2400bfbb	-13.243792867424444	0.037067459755464285
nibble_swap	2	forward	ZOMBIES	14	encrypt	921	fedd4b56c0ab62e0d078f322e7310bef9531568fc3675428ba6ab786a176e5d0	-13.25068798823656	0.03701789170561299
nibble_swap	2	forward	ZOMBIES	15	decrypt	921	e1e0814a2f7eda09fd4dd5db447ab45d1b33e5ef4e0fe688b01e5c662a0cccf1	-13.248075901882748	0.03660718500684511
nibble_swap	2	forward	ZOMBIES	15	encrypt	921	760da792f453d94ae143f012b7a1e96ecf3be775ddf4881948b531fd6c32c3b7	-13.239111002372855	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	16	decrypt	921	4f54524f78a0abaa8ce8020f28f9441cc9493208bbafb84ea3930f6bd2ad730f	-13.25068798823656	0.03705329745550678
nibble_swap	2	forward	ZOMBIES	16	encrypt	921	4e4fc2da617dbb748d89419ed307e6f784dbb567c4423f0456ec9536222018cb	-13.240239642821317	0.03684322333947033
nibble_swap	2	forward	ZOMBIES	17	decrypt	921	fec66e86ef7e010786b7071cc3e33175b78903d31e415bc1d377dfcb144f29a5	-13.242664226975984	0.03660718500684511
nibble_swap	2	forward	ZOMBIES	17	encrypt	921	6cc8f51d7ac79756df730178da8ac6de1a0610962e291d1cee5ec1e12cf803cc	-13.24475942863904	0.03703913515554926
nibble_swap	2	forward	ZOMBIES	18	decrypt	921	c76685ec2ca775c36392d82d1613601133a6e280fa5aa2e51d804fd091094f86	-13.242851729175126	0.03678657413964028
nibble_swap	2	forward	ZOMBIES	18	encrypt	921	96441df2c71d29758545ee5b675ea3415451c162b94f10d0b40647784c33d673	-13.248075901882748	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	19	decrypt	921	6b57fc9bc444e5fe9784430898904f7c9c2a46590d14269da80696422d3ad3b3	-13.24214734228523	0.036781853372987776
nibble_swap	2	forward	ZOMBIES	19	encrypt	921	5614777a76d7834c3e5a96a48a72644708b9734e99bda28dedf49d13467ca854	-13.25068798823656	0.03651276967379503
nibble_swap	2	forward	ZOMBIES	20	decrypt	921	fc40e26fe9dcf1c6e3602f77d69aa21188a441f2f7e654e8f93dbfca46ec5220	-13.241442955395334	0.03635462399093613
nibble_swap	2	forward	ZOMBIES	20	encrypt	921	d414aa9d7cdb7c0ac64779a68c64b5d9ed6026062f770a1ad86cccd21d001319	-13.240239642821317	0.03681253835622905
nibble_swap	2	forward	ZOMBIES	21	decrypt	921	05aae32724bcaed1afa92b09af598289426111aad2111e1fa843851e62acdef4	-13.235057179826654	0.03715951470518812
nibble_swap	2	forward	ZOMBIES	21	encrypt	921	587e73f6a6768bbf1ba5905e3edfbf1fefaf473f6d6438a8110c102ce47d74eb	-13.239111002372855	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	22	decrypt	921	ece4cd8a06dfa7d16da6e36db7d1e198002c501d28a9f9fe4af13aa79d65e3ae	-13.248075901882748	0.03741207572109711
nibble_swap	2	forward	ZOMBIES	22	encrypt	921	36afed518ce06034ac4eb5da9fefb6c49b4f19f7fcf7c3bec2606a323085797a	-13.240594448278205	0.03658594155690884
nibble_swap	2	forward	ZOMBIES	23	decrypt	921	72d5c4593445033260dba36375f54c4653419e36cd0a3be17e8102c41b98a47e	-13.24475942863904	0.0368101779729028
nibble_swap	2	forward	ZOMBIES	23	encrypt	921	cb922e9bdbaccf2b7e93a80e34a731e44da6ba76e5fe1f68ec41c8b86ee19d3e	-13.238806443699414	0.037058018222159275
nibble_swap	2	forward	ZOMBIES	24	decrypt	921	b06678f1424f5d3ff0811c64d6dcdecd838ed98b9396d0e57d8099d8b3421bd5	-13.248075901882748	0.03680309682292404
nibble_swap	2	forward	ZOMBIES	24	encrypt	921	eda8c881ade049f0ae974220fe86c0ffff12f080981aff285e6b7d6186e554f8	-13.235794529129148	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	25	decrypt	921	493827a3d8ff1f5cdd3b9d451fb0bf336f93e311aa675ca462f05302ecf1f040	-13.227253883177815	0.03681725912288156
nibble_swap	2	forward	ZOMBIES	25	encrypt	921	8a30fbcc9e01b4098e0fbec95d4e23966d7567d599c1a4a7ed2bacbd856bdd2e	-13.248075901882748	0.03672048340650522
nibble_swap	2	forward	ZOMBIES	26	decrypt	921	53d476a06a557d283c700c7b76bd73cfceaf6b35c58f0238106b5a0959078c20	-13.241442955395334	0.03722796582164944
nibble_swap	2	forward	ZOMBIES	26	encrypt	921	d7df98858831021379cf95b03ce95f2376de7013e2d4a9f46043d612cc51739f	-13.242851729175127	0.03641599395741869
nibble_swap	2	forward	ZOMBIES	27	decrypt	921	56fccfc233da3cc66663897fc7b1d67b3cc778e7b909189278563b88d9bc5617	-13.242851729175127	0.03712410895529434
nibble_swap	2	forward	ZOMBIES	27	encrypt	921	e5020ba75b99aebf0bcc63204693108864fe8f8c90cf10394003a6e6417af83e	-13.245463815528936	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	28	decrypt	921	ed28902e08f640dab18716127edd9287fbe1c3c23f4dd6b0bada48114a6b58de	-13.248075901882748	0.037775574753339945
nibble_swap	2	forward	ZOMBIES	28	encrypt	921	68ea1fdc177851ec9228966c04a67e39379087ce61926ce29ec5592a4991a71b	-13.247371514992853	0.03661190577349761
nibble_swap	2	forward	ZOMBIES	29	decrypt	921	64a87e8bd0c4d34b7f9b43318a1cc8d3515bdb37254070304d35743ac974a366	-13.23579452912915	0.03703913515554926
nibble_swap	2	forward	ZOMBIES	29	encrypt	921	c7b009829e05d028538007b6370398b07b5046287adfc72fc40f73325ad9763f	-13.240239642821315	0.036708681489873954
nibble_swap	2	forward	ZOMBIES	30	decrypt	921	657531895e6ad9dece2985fd7305d867f6cfa0f50d0628cbfe29f48aa55e7491	-13.248075901882748	0.03694235943917292
nibble_swap	2	forward	ZOMBIES	30	encrypt	921	e3f8514e758ee07f9413e70347406a14e620a5257ab295735e2390b6257b171e	-13.241723088726667	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	31	decrypt	921	d163d6f6988c251a2781e721388e05bad0fd9c393f57d9943c4d7383c47c6715	-13.23692316957761	0.03654109427371005
nibble_swap	2	forward	ZOMBIES	31	encrypt	921	ff0e6fc3f97c70fd87cecf5dc016082e8c604cb6e8472c913451dfe02333ff45	-13.248075901882748	0.03716659585516688
nibble_swap	2	forward	ZOMBIES	32	decrypt	921	8556b410ff1adfcdc489803a5a176d5cb912fa1b0da5feaaa5a348ddb02bc319	-13.232173497211999	0.03680781758957655
nibble_swap	2	forward	ZOMBIES	32	encrypt	921	33c4f251cbc0f4efd39c6c04ff6d7a81436a3db3ccbe3cc2ceac39c0bd3b5029	-13.242851729175126	0.03693055752254166
nibble_swap	2	forward	ZOMBIES	33	decrypt	921	cbd4487bcf879dd83859b326fde3eab943415489c15da7d77bd791e31ee0227d	-13.219306699016535	0.037423877637728364
nibble_swap	2	forward	ZOMBIES	33	encrypt	921	104eb09aa40c09cdb9bcb099bb09915144e7faddb9afca4a306aee93e5270f10	-13.248075901882748	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	34	decrypt	921	0ca4141d396d95435c29a7c7175d2f6d238ac3d1660852e7a689fe8529267bf2	-13.240239642821315	0.03679129490629278
nibble_swap	2	forward	ZOMBIES	34	encrypt	921	5d88a0c1189f3631e2df8e4d47770e083caa4274ae22352a86afa241642957f8	-13.230570356421525	0.0366968795732427
nibble_swap	2	forward	ZOMBIES	35	decrypt	921	a9c1855d4b623882d48e36fe489f39136b7f841b48186ea3193060744e040b80	-13.238830869041522	0.03678893452296653
nibble_swap	2	forward	ZOMBIES	35	encrypt	921	9de5858fce61983817f17a18465bfd0905f94077bcd5566fe4daada088474c19	-13.236498916019045	0.03676533068970401
nibble_swap	2	forward	ZOMBIES	36	decrypt	921	15194c393b6959b8daa5d3b0c8fcdebf6dc2f407099211636f4922cc6faebc14	-13.232053802326877	0.0375064910541472
nibble_swap	2	forward	ZOMBIES	36	encrypt	921	c9029f843c51ca4deb3696cc200d5756c173c528ae9fcf8b8b3587e3b9e8cbef	-13.236498916019043	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	37	decrypt	921	05921101115b66cc93f048138f0d9e654eac142ec195d02f8f5667ec5e978100	-13.248075901882748	0.0369777651890667
nibble_swap	2	forward	ZOMBIES	37	encrypt	921	5b5b56afa2cffd2523241fd5d004ce4490f827767434aafcb9b02fcd245a199d	-13.234083637975425	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	38	decrypt	921	6aefe2025fbb1ff865714bfe12a5f85157f03a3f6280a33ed1b764402d10a1a7	-13.24214734228523	0.037015531322286736
nibble_swap	2	forward	ZOMBIES	38	encrypt	921	42a56031a28ab9347d4deac25ac6463ba1d3327be91bdc35fd366a717b0d74d2	-13.233182442775336	0.03660246424019261
nibble_swap	2	forward	ZOMBIES	39	decrypt	921	70a7c50f2a993b08533ad23e7eda04324d054e0aa22b14a29a47e08c3ef39410	-13.229086910516171	0.03674644762309399
nibble_swap	2	forward	ZOMBIES	39	encrypt	921	802e535d5c7d3d50bef9aff7d6c6c34587eb4e33a2410f1f9f00737269439f28	-13.233886829665233	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	40	decrypt	921	d3b63b2f4e2079fdef5074c4578ec356dbc82422f9d80f35ae9ed015d357eeb6	-13.237627556467503	0.03660954539017136
nibble_swap	2	forward	ZOMBIES	40	encrypt	921	fdacda2658c33e922f3314b670cabe04ebe1e3225b9e36221b0e32aa55655a9e	-13.242851729175126	0.03658594155690884
nibble_swap	2	forward	ZOMBIES	41	decrypt	921	54ec0d133091d4775988930c28e63b0cb5fe1943a93841033b2fe462f528af0b	-13.234311083223798	0.036963602889109194
nibble_swap	2	forward	ZOMBIES	41	encrypt	921	c38857322ef36de66139299964c1233bd9d8162fb099d9269a88ef7692b366b1	-13.242851729175127	0.037268092338195724
nibble_swap	2	forward	ZOMBIES	42	decrypt	921	c19095dcddc643fe707fd089edbc0036855ff7c21a61fdfe642efd8143a6aa66	-13.247371514992853	0.036404192040787424
nibble_swap	2	forward	ZOMBIES	42	encrypt	921	5b4c6876dc1c28e46b28c8e0a015d394517793728bb21ca67d4ae9ca17dda4c1	-13.239111002372855	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	43	decrypt	921	0583cfa375fac6e2ddd6ef4a0a4a7bf866f45838fcdcab61f5dafce58a3fa1c4	-13.25068798823656	0.03654109427371005
nibble_swap	2	forward	ZOMBIES	43	encrypt	921	9121374c891c7d6f98886801db9dc4d7d50512634d1af0f69a086eb901b8eba5	-13.237119977887799	0.036640230373412644
nibble_swap	2	forward	ZOMBIES	44	decrypt	921	3959daa4195c4e96da8382be466684df8617aac84ea4cb12b60dd64d2b318254	-13.24546381552894	0.037485247604210924
nibble_swap	2	forward	ZOMBIES	44	encrypt	921	645c31d5bf69d07df963f02999e73d1a6131cc78c16e2f4d611e0806ee4843a9	-13.242851729175129	0.036449039323986215
nibble_swap	2	forward	ZOMBIES	45	decrypt	921	35f8dfb46b2f2c8d21d03415c0a8b2fe6e567057549ad95e2512b84d56272b2b	-13.24546381552894	0.0368101779729028
nibble_swap	2	forward	ZOMBIES	45	encrypt	921	42fa4da5dd85d3455665de6d71f6df61b08a75e455e522db4a571665b0cabe89	-13.241723088726667	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	46	decrypt	921	8da29b1791ec0ca5b7c30e60b141d257695ff9ab49b3f2b99df00794d911f7f1	-13.24475942863904	0.03682197988953406
nibble_swap	2	forward	ZOMBIES	46	encrypt	921	199caf5875be10dc7ecd35d4521faad76b8e4a3a5c837474ee1dab99ae65e93f	-13.24475942863904	0.03670396072322145
nibble_swap	2	forward	ZOMBIES	47	decrypt	921	9fcc877a2d31ddfbbe0f62ecae6b4ac0fa6df4488049ca137db1f3e94d414bda	-13.244030616407038	0.037355426521267054
nibble_swap	2	forward	ZOMBIES	47	encrypt	921	d163f8a5baf15f8383cf8016a2fa34d62401343afa90d956fad74ae1eb1fce3b	-13.240239642821315	0.036630788840107634
nibble_swap	2	forward	ZOMBIES	48	decrypt	921	a58edafcc5fb83637361ee881324274700c1121d56550d3f4c9336688b5fd093	-13.245463815528936	0.037015531322286736
nibble_swap	2	forward	ZOMBIES	48	encrypt	921	e62ba2defb6aa681ca386187d61c843c610753ca2d74591adc8be06fc6371850	-13.236498916019045	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	49	decrypt	921	05255297813a60f3714f45d581710176597fd89287a92ba5f6b5db92d0924ef7	-13.24546381552894	0.03657177925695133
nibble_swap	2	forward	ZOMBIES	49	encrypt	921	52341910a5fb2218353cebf81eed50141dea76e2111321e675a7c5bf15089830	-13.242851729175126	0.03702025208893924
nibble_swap	2	forward	ZOMBIES	50	decrypt	921	dc95287bb133b7ead7aa8c5f19caa1780f70dd4b02e5615bb294dd87003e826a	-13.25068798823656	0.03754661757069348
nibble_swap	2	forward	ZOMBIES	50	encrypt	921	196879971ea226c9c0acac4fc1c1df8e6317adc7e6531589ca9d7398c7ee3232	-13.239535255931417	0.03687390832271161
nibble_swap	2	forward	ZOMBIES	51	decrypt	921	886aabfb0043960ef5e8d5bda134cdcf534697fa9a6470b73fb6404abd1c42e9	-13.245463815528936	0.03768588018694236
nibble_swap	2	forward	ZOMBIES	51	encrypt	921	785cfd76325b7feabef91fc7c04574bb0c02938cf479be85f7114806664b313e	-13.236498916019043	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	52	decrypt	921	ebc19d52176aaa9db6ad4cb0521b8601e004ec380067c128ae399cf87f2d3000	-13.248075901882748	0.03677005145635651
nibble_swap	2	forward	ZOMBIES	52	encrypt	921	b740a7363bd05231d13fd0f02c701784376dea0b4a184306512d4abfe049a742	-13.245463815528936	0.036694519189916446
nibble_swap	2	forward	ZOMBIES	53	decrypt	921	16e0346be2aa76f7821bfb28bbf2afa4d3c6ac5db4a8b6679e6f5a2909604419	-13.242851729175127	0.03730821885474201
nibble_swap	2	forward	ZOMBIES	53	encrypt	921	8058469cfecbd1e374bfb38b52314a72d05c422f9a4fcc6cb029092a8bd62859	-13.248075901882748	0.03666147382334891
nibble_swap	2	forward	ZOMBIES	54	decrypt	921	d7d9a69b94a186cd8c59dc2b83df741c224a65f3f3586ec5a9eac4ea08f47d0b	-13.235252221473115	0.03701789170561299
nibble_swap	2	forward	ZOMBIES	54	encrypt	921	412a58b13c8730a453b148cac50fdbd96c9c2205210979bb7a158a60b801e7d1	-13.242851729175126	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	55	decrypt	921	94de5e603e6e5cfa50bace87da99d06c121bf156e48ba3bb26b13b1c2af63eaa	-13.248075901882748	0.03714535240523061
nibble_swap	2	forward	ZOMBIES	55	encrypt	921	20284f8ee5229c1b412f380fe7282ca26528282a31b8785259587c043792d90a	-13.242851729175129	0.037076901288769296
nibble_swap	2	forward	ZOMBIES	56	decrypt	921	1a3fda49a53340f263e593b29f8e2e93bf68d43d7c1e63578263e059ae41ab1f	-13.241442955395334	0.036500967757163764
nibble_swap	2	forward	ZOMBIES	56	encrypt	921	ff2464fea3277aa3ea5679e5e27ec5c832263991c62c04f5644d430584e4c54c	-13.24546381552894	0.03646556200726998
nibble_swap	2	forward	ZOMBIES	57	decrypt	921	35639c9370746e92c1515e082eaf72064a18d8d3776aa56ffd056f59fb8fa6f9	-13.228594849643589	0.03688098947269036
nibble_swap	2	forward	ZOMBIES	57	encrypt	921	6025c1adf3eaffb549159d0bfd2400144ba9bc00ff6cf975239acae4499ef53a	-13.236498916019043	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	58	decrypt	921	6f33fee8d90d72ccb58aa382b681c01b66a2244a6c46d3278cb0a69baf032798	-13.242851729175127	0.03737430958787707
nibble_swap	2	forward	ZOMBIES	58	encrypt	921	c7bad5e0d3ea3ce6185182e56a8e714c3f446d358072830c6611b2f45e22a030	-13.23692316957761	0.03698248595571921
nibble_swap	2	forward	ZOMBIES	59	decrypt	921	598e3cc9f50a4dc496a032ab0c6e3fc5d76ce3843b278969ceaaed486a309d3c	-13.245463815528936	0.03711702780531558
nibble_swap	2	forward	ZOMBIES	59	encrypt	921	82075dd783608e5181b9f87faa37591c43634776c493e50822bd5b0e5f289422	-13.240239642821315	0.03710522588868432
nibble_swap	2	forward	ZOMBIES	60	decrypt	921	315ad6a15431d2c1bba7643aae2a9634766a414d984b73b32a2760dff4a21920	-13.24546381552894	0.036937638672520416
nibble_swap	2	forward	ZOMBIES	60	encrypt	921	59a6f288c0fb802359b985e6fabfa8b154ba94b75c9507ce0bf90ebbcedac539	-13.236498916019043	0.036517490440447525
nibble_swap	2	forward	ZOMBIES	61	decrypt	921	20b46684936806a49a8c389e2d1baa6078c6012202546e3cf000860136e4efb9	-13.24546381552894	0.03683378180616532
nibble_swap	2	forward	ZOMBIES	61	encrypt	921	74680f0292e1da48ddb41d6fcdb13631ea8f0207e9cc89835a17d87e283212d8	-13.229865969531629	0.03727045272152198
